response_id,response,screen_time_hours,screen_time_minutes
R_8QJHz1yvON9EC78,"Response(id='resp_0cd567da3b00935f00695f7ddbc718819cbdbca12f7f9a8a91', created_at=1767865819.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0cd567da3b00935f00695f7ddcb5d0819c986aff295bb16b7d', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0cd567da3b00935f00695f7ddf2ab8819c91e36fab2e2cce35', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 3, ""screen_time_minutes"": 5}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865824, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",3,5
R_7wdc8BZbeJqGBVl,"Response(id='resp_09971aeb613c70a500695f7ddd2dbc81948ebf0f89a67791da', created_at=1767865821.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_09971aeb613c70a500695f7dde2a888194a03fb3e15edbb920', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_09971aeb613c70a500695f7de011b48194a3f4d685ae162e03', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 15,\n  ""screen_time_minutes"": 38\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=90, output_tokens_details=OutputTokensDetails(reasoning_tokens=64), total_tokens=1952), user=None, billing={'payer': 'developer'}, completed_at=1767865824, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",15,38
R_2psaasYIkQhIDyU,"Response(id='resp_015749bfb37d13c600695f7ddead90819f881637a4f3a96e45', created_at=1767865822.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_015749bfb37d13c600695f7ddf602c819fb00db98902af7235', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_015749bfb37d13c600695f7de0dc04819f9784906488052a7d', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""13"",""screen_time_minutes"":""53""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2009), user=None, billing={'payer': 'developer'}, completed_at=1767865825, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",13,53
R_2WCCC8DVOPeB0B2,"Response(id='resp_0ce2e856b8dac77700695f7ddc80f8819fb415d06729e7b9fd', created_at=1767865820.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ce2e856b8dac77700695f7ddd46c4819f952748fe011c08b2', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ce2e856b8dac77700695f7de0fa44819fa967217ec4721507', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 5,\n  ""screen_time_minutes"": 30\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=282, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2144), user=None, billing={'payer': 'developer'}, completed_at=1767865825, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,30
R_7LoC403CbytCrkJ,"Response(id='resp_046680f201bd5eab00695f7dda822481908bb048cd682790ed', created_at=1767865818.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_046680f201bd5eab00695f7ddbafac8190b1e2d56bdeab2e6a', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_046680f201bd5eab00695f7de1241881909f4bc8b2ad39c784', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 8, ""screen_time_minutes"": 49}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865826, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,49
R_1KvcgeBSOcZXOze,"Response(id='resp_0b49c978e1e1b70100695f7ddefa008196828da8e7e487869c', created_at=1767865823.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0b49c978e1e1b70100695f7ddfdabc8196903be3a97e4baf54', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0b49c978e1e1b70100695f7de28f488196b173e07e9ba748e6', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""26"",""screen_time_minutes"":""37""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=211, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2073), user=None, billing={'payer': 'developer'}, completed_at=1767865827, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",26,37
R_2j2GB8SXHMjedHu,"Response(id='resp_03681fa89285417f00695f7de1911081968fcaeb4d78efd775', created_at=1767865825.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_03681fa89285417f00695f7de265c88196bd6418fd2b5a90f1', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_03681fa89285417f00695f7de3fa6c81969c4ea4633f0692b9', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 3, ""screen_time_minutes"": 54}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865828, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",3,54
R_8JgVPnVCVZQMUfQ,"Response(id='resp_0389817c915f88ac00695f7de16fb881a2ae9954ecbb8195af', created_at=1767865825.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0389817c915f88ac00695f7de2714c81a286a9caecc09434ff', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0389817c915f88ac00695f7de483f881a2b15ea56b40c37eca', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""6"",\n  ""screen_time_minutes"": ""14""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2016), user=None, billing={'payer': 'developer'}, completed_at=1767865828, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",6,14
R_8m3mLeqipA7AM4B,"Response(id='resp_09e9ad7ea845915a00695f7de19a88819f9ad86f3154643f8e', created_at=1767865825.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_09e9ad7ea845915a00695f7de25608819fa36d4a9caf84da2e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_09e9ad7ea845915a00695f7de4ed6c819fb18bd4b3afcca18c', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 8, ""screen_time_minutes"": 20}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2045), user=None, billing={'payer': 'developer'}, completed_at=1767865829, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,20
R_2RqIMZmsr5ljpBe,"Response(id='resp_048b94fc6faa6a5a00695f7de3a8e0819ebd0574e8353ababc', created_at=1767865827.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_048b94fc6faa6a5a00695f7de429b4819ea4cc89c376bd8c65', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_048b94fc6faa6a5a00695f7de59dcc819ea00f26330ec11be7', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""33"",""screen_time_minutes"":""18""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=83, output_tokens_details=OutputTokensDetails(reasoning_tokens=64), total_tokens=1914), user=None, billing={'payer': 'developer'}, completed_at=1767865830, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",33,18
R_8WAOgEjmfNZZi70,"Response(id='resp_04f12bbc7b24bfa400695f7de38c408196adbb47d44b4fd0b3', created_at=1767865827.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_04f12bbc7b24bfa400695f7de4abdc8196b16961e497fee6f3', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_04f12bbc7b24bfa400695f7de6bad88196bc5df1ce9e353575', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""8"",""screen_time_minutes"":""59""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2009), user=None, billing={'payer': 'developer'}, completed_at=1767865831, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,59
R_2XdPrpR41HQxqE8,"Response(id='resp_03ce7255de1f033600695f7de2a4c881a1a47517b8637164b8', created_at=1767865826.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_03ce7255de1f033600695f7de3e90081a18fbffbfed829d774', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_03ce7255de1f033600695f7de76b5481a192b65a2ddcd11fcd', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 18,\n  ""screen_time_minutes"": 14\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=282, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2144), user=None, billing={'payer': 'developer'}, completed_at=1767865832, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",18,14
R_2nOehqJ4Xhy90HA,"Response(id='resp_0496a230296fb99800695f7de5e9a8819fbfdbe26dd368c406', created_at=1767865830.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0496a230296fb99800695f7de7a900819fbfef36d193dd1172', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0496a230296fb99800695f7de9a2ac819f8315286f6b6250e5', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 19, ""screen_time_minutes"": 1}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865834, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",19,1
R_23SaHRguYDIQKaJ,"Response(id='resp_06cfcadae83acc4c00695f7de63e4481959b197bb87e410760', created_at=1767865830.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06cfcadae83acc4c00695f7de79e8c8195a6a9d9912181acbf', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06cfcadae83acc4c00695f7de9df748195b10f77dbf01b31f8', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""13"",""screen_time_minutes"":""11""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=211, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2042), user=None, billing={'payer': 'developer'}, completed_at=1767865834, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",13,11
R_2JnG1wbGZhbKDn3,"Response(id='resp_0b1010a9d2eec56f00695f7de5844881909e611da05f823a34', created_at=1767865829.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0b1010a9d2eec56f00695f7de656c08190b759b7aa610ae9e5', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0b1010a9d2eec56f00695f7de9c3508190a0957f3750967bb8', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 26, ""screen_time_minutes"": 52}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767865834, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",26,52
R_8lnR9lBla8R1YaE,"Response(id='resp_073a0ebe7b2dccef00695f7de7f140819fa0eb76ae7ac1a5f3', created_at=1767865832.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_073a0ebe7b2dccef00695f7de889f4819f90007ae7a9cf4b78', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_073a0ebe7b2dccef00695f7dea29b4819f916e7e42dd873c50', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 0, ""screen_time_minutes"": 22}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=86, output_tokens_details=OutputTokensDetails(reasoning_tokens=64), total_tokens=1948), user=None, billing={'payer': 'developer'}, completed_at=1767865834, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",0,22
R_2p0hC9uTdSi1nkt,"Response(id='resp_00db5775c50d5f8b00695f7de6ffc081909467cea814252956', created_at=1767865831.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_00db5775c50d5f8b00695f7de81ce08190ad0fc43b70403eec', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_00db5775c50d5f8b00695f7dea2fb881908f75e116efee1b7a', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""11"", ""screen_time_minutes"": ""56""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865834, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",11,56
R_28GTzf5McHAr3Tk,"Response(id='resp_01cf21bd87f057d100695f7de8aba881939003dfc344f42056', created_at=1767865832.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_01cf21bd87f057d100695f7de958108193b81b42b21d65ed42', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_01cf21bd87f057d100695f7deb73f081939dca977aa47c8428', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 24, ""screen_time_minutes"": 1}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865835, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",24,1
R_3M3bVtnxZ0TBVxb,"Response(id='resp_046e76ecffd8c7de00695f7deb4f3c81a3ad2eb8855c7fecaf', created_at=1767865835.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_046e76ecffd8c7de00695f7debd21c81a3a7083d55ebf74ea7', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_046e76ecffd8c7de00695f7dedadb481a3ad8bc732ee1905a6', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 1, ""screen_time_minutes"": 44}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767865838, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",1,44
R_1O2ZEMKd2qPv0Mj,"Response(id='resp_09235615c38b609a00695f7deb338c8193820b0e2e5d95a5fd', created_at=1767865835.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_09235615c38b609a00695f7dec7eb881938f653b7580cc0d60', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_09235615c38b609a00695f7deffed48193851eff89d3e1a880', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""5"", ""screen_time_minutes"": ""35""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767865840, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,35
R_2SkLGsAtCsA2eUp,"Response(id='resp_0d7e179c91d1b69900695f7deb0ff48195ad726266f48cfbc7', created_at=1767865835.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0d7e179c91d1b69900695f7dec294c8195a228e7057c74dc17', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0d7e179c91d1b69900695f7df162a881958212944025a02594', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""6"", ""screen_time_minutes"": ""25""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767865841, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",6,25
