response_id,response,screen_time_hours,screen_time_minutes
R_2BLZEok8ckm9hvP,"Response(id='resp_0f952360fd2b3c9000695f82825b54819f961d4fea7acf905c', created_at=1767867010.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0f952360fd2b3c9000695f828389e4819f8131f7b83e3b1c7e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0f952360fd2b3c9000695f82873104819fb2ccc95a36ae65fd', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 5, ""screen_time_minutes"": 13}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767867015, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,13
R_2pKqEsB3vBvMmcx,"Response(id='resp_0ec3585b5ec4b4fe00695f8284550081a3b0587bb23dc268e7', created_at=1767867012.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0ec3585b5ec4b4fe00695f82852b3c81a3876926bee78c4c76', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0ec3585b5ec4b4fe00695f8287bb4881a38b38b9625db85f96', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 1, ""screen_time_minutes"": 56}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867016, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",1,56
R_8lDGbBJUz4hlynz,"Response(id='resp_0dae70e98483f0e700695f8284f2f881949c26fd14ef31f331', created_at=1767867013.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0dae70e98483f0e700695f8285c9c08194b8e8dc539ff9b1ca', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0dae70e98483f0e700695f828809ac8194a8c66e11c9c7dd73', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 15, ""screen_time_minutes"": 50}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1981), user=None, billing={'payer': 'developer'}, completed_at=1767867016, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",15,50
R_2nOehqJ4Xhy90HA,"Response(id='resp_07fb39c7303f734f00695f8285e6f48194a067fb0938f1ebc6', created_at=1767867013.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_07fb39c7303f734f00695f82870d888194942832ce79be9ba8', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_07fb39c7303f734f00695f828982c08194a70002202f7dce04', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 12, ""screen_time_minutes"": 59}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867018, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",12,59
R_8WAOgEjmfNZZi70,"Response(id='resp_0c6dc07a52ce198900695f8287f934819488b1e7433f348aac', created_at=1767867016.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0c6dc07a52ce198900695f8288ed0c81949a595f59822aa3e9', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0c6dc07a52ce198900695f828ada088194bf340ffe7a5c310b', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 9, ""screen_time_minutes"": 49}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867019, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",9,49
R_7abKaySh3wbsnxD,"Response(id='resp_03c4c8b0509a084c00695f82884e88819e977fef4752076825', created_at=1767867016.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_03c4c8b0509a084c00695f82890d34819e95b29078d08e8b1a', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_03c4c8b0509a084c00695f828b5924819eb50f5d8df02d602c', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 5, ""screen_time_minutes"": 1}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867019, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,1
R_2XdPrpR41HQxqE8,"Response(id='resp_0d464df3f41a8b4a00695f828846e48193aa08aca81670474b', created_at=1767867016.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0d464df3f41a8b4a00695f82896d648193aeb8f7e3d3440c5b', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0d464df3f41a8b4a00695f828b78948193811bff2d44f4ae12', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 17, ""screen_time_minutes"": 45}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867020, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",17,45
R_34r9XjCTEKmWBUt,"Response(id='resp_0c7fe535a802d1e800695f8289e850819397259cfdcd608293', created_at=1767867017.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0c7fe535a802d1e800695f828ac2848193ac7a9a00dad20332', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0c7fe535a802d1e800695f828d3d3c8193bfb87c8b058022ca', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 9, ""screen_time_minutes"": 34}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867021, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",9,34
R_2psaasYIkQhIDyU,"Response(id='resp_0b82e18dcfc38d1200695f82895564819cada3df06b23291c8', created_at=1767867017.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0b82e18dcfc38d1200695f828a6840819cad1ea39901ab9cea', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0b82e18dcfc38d1200695f828d9ff4819c9add0f4da6300331', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 15, ""screen_time_minutes"": 57}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=278, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2140), user=None, billing={'payer': 'developer'}, completed_at=1767867022, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",15,57
R_23m4zdxhsEZe1xj,"Response(id='resp_0b433c5d73170e0000695f828ab5ec8190a0acf706ea71037c', created_at=1767867018.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0b433c5d73170e0000695f828bab20819085d9802cd48e0fb9', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0b433c5d73170e0000695f828e38f881909dc8df7fc975cc11', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": ""8"", ""screen_time_minutes"": ""51""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867022, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",8,51
R_21gUwdCDxaYc4nN,"Response(id='resp_06ead2063eafe74b00695f828c367081928df8c57e97b27416', created_at=1767867020.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06ead2063eafe74b00695f828d20548192a1df1c1ea682291c', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06ead2063eafe74b00695f828f36148192847a683b8848ed95', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 14, ""screen_time_minutes"": 13}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867023, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",14,13
R_7Pn1hiG6CUucIjD,"Response(id='resp_0a793d6a2607811900695f828e375481908a06dd96f06c5c3a', created_at=1767867022.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0a793d6a2607811900695f828f161481908480df50711d4bb7', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0a793d6a2607811900695f82918bb48190b8706340265eae34', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"":""7"",""screen_time_minutes"":""56""}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1833, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=147, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1980), user=None, billing={'payer': 'developer'}, completed_at=1767867025, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",7,56
R_30cLr5O3nQomHFC,"Response(id='resp_0f7223b386584fd200695f828eada08196b52de4c778c36652', created_at=1767867022.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0f7223b386584fd200695f828fa1dc8196a146382894934def', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0f7223b386584fd200695f8291aed081968eb11e972427baa8', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 2,\n  ""screen_time_minutes"": 37\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=154, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1985), user=None, billing={'payer': 'developer'}, completed_at=1767867026, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",2,37
R_128ObV9zRa9XPGF,"Response(id='resp_0d5506640637737d00695f828cbbd881a3be2dbdf0eead9814', created_at=1767867020.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0d5506640637737d00695f828d76ac81a3aabdede03eae0ca9', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0d5506640637737d00695f8291718481a3aa2f270e3980df99', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 23, ""screen_time_minutes"": 13}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2076), user=None, billing={'payer': 'developer'}, completed_at=1767867026, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",23,13
R_5BmKFvyCbeGR7Mg,"Response(id='resp_0a444769e0ea24fd00695f828cd21081a2bad132078dc4377c', created_at=1767867020.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0a444769e0ea24fd00695f828e3dd481a2856f008f6655efa4', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0a444769e0ea24fd00695f8292d23881a2b957daa38207aff0', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 2,\n  ""screen_time_minutes"": 52\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=346, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=2208), user=None, billing={'payer': 'developer'}, completed_at=1767867028, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",2,52
R_7s09sAaa70FWQ68,"Response(id='resp_0e0c8d02c0403f0300695f8290406881a3a7504240d8717faa', created_at=1767867024.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0e0c8d02c0403f0300695f82911e1081a39c602b8db8250854', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0e0c8d02c0403f0300695f82940e0881a39f2b4185735d6c42', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": ""4"",\n  ""screen_time_minutes"": ""3""\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1893, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=218, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2111), user=None, billing={'payer': 'developer'}, completed_at=1767867028, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",4,3
R_2fs5umdZONlvA8Z,"Response(id='resp_0003bd3ad2f00d9600695f828f4018819dbdf8c7ae0b705ae0', created_at=1767867023.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0003bd3ad2f00d9600695f82906568819d8979e468525bc0bc', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0003bd3ad2f00d9600695f82949334819d97f3cede2695ec90', content=[ResponseOutputText(annotations=[], text='{\n  ""screen_time_hours"": 2,\n  ""screen_time_minutes"": 33\n}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=282, output_tokens_details=OutputTokensDetails(reasoning_tokens=256), total_tokens=2144), user=None, billing={'payer': 'developer'}, completed_at=1767867029, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",2,33
R_8OMy3KmneXKjivq,"Response(id='resp_0c8699c789bfb4d400695f829272948191b211bd5d8bdcb551', created_at=1767867026.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_0c8699c789bfb4d400695f82931e9481918b8f67b0732d4073', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_0c8699c789bfb4d400695f829669e481918c4cff4dccbaa636', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 5, ""screen_time_minutes"": 47}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1831, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=214, output_tokens_details=OutputTokensDetails(reasoning_tokens=192), total_tokens=2045), user=None, billing={'payer': 'developer'}, completed_at=1767867030, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",5,47
R_2p0hC9uTdSi1nkt,"Response(id='resp_086cd626677787fd00695f829387ac8194b574c048f17d0d7a', created_at=1767867027.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_086cd626677787fd00695f8294a080819494446b99c2cc46a2', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_086cd626677787fd00695f829692a48194b34d72f1252009ad', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 18, ""screen_time_minutes"": 6}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=2012), user=None, billing={'payer': 'developer'}, completed_at=1767867031, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",18,6
R_6hiQHfkkQAEwiYl,"Response(id='resp_03622b23f2c4aa7500695f8295a14c819d991f59164176d3fc', created_at=1767867029.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_03622b23f2c4aa7500695f82961740819da08237ff4e5b010e', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_03622b23f2c4aa7500695f82981004819dab04e5a8e1665eba', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 1, ""screen_time_minutes"": 45}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1293, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=150, output_tokens_details=OutputTokensDetails(reasoning_tokens=128), total_tokens=1443), user=None, billing={'payer': 'developer'}, completed_at=1767867032, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",1,45
R_2roxPzwHKAvYFwi,"Response(id='resp_06d784b48f2ec9d600695f8292c3a0819fa08027c9cfb1fe7c', created_at=1767867026.0, error=None, incomplete_details=None, instructions=None, metadata={}, model='gpt-5-mini-2025-08-07', object='response', output=[ResponseReasoningItem(id='rs_06d784b48f2ec9d600695f8293beb0819fac349cd8f853b5d7', summary=[], type='reasoning', encrypted_content=None, status=None), ResponseOutputMessage(id='msg_06d784b48f2ec9d600695f8298e2e0819f98006254adc2f30e', content=[ResponseOutputText(annotations=[], text='{""screen_time_hours"": 15, ""screen_time_minutes"": 52}', type='output_text', logprobs=[])], role='assistant', status='completed', type='message')], parallel_tool_calls=True, temperature=1.0, tool_choice='auto', tools=[], top_p=1.0, background=False, max_output_tokens=None, previous_response_id=None, reasoning=Reasoning(effort='medium', generate_summary=None, summary=None), service_tier='default', status='completed', text=ResponseTextConfig(format=ResponseFormatText(type='text'), verbosity='medium'), truncation='disabled', usage=ResponseUsage(input_tokens=1862, input_tokens_details=InputTokensDetails(cached_tokens=0), output_tokens=342, output_tokens_details=OutputTokensDetails(reasoning_tokens=320), total_tokens=2204), user=None, billing={'payer': 'developer'}, completed_at=1767867033, max_tool_calls=None, prompt_cache_key=None, prompt_cache_retention=None, safety_identifier=None, store=True, top_logprobs=0)",15,52
