topic_id,p_topic,topic_keywords,type,question_name,order,user_id_raw,T,treatment,topic_label
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,7635713,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_plan_or_benchmarks,16,7635713,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_commitment_rule,18,7635713,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,7635713,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_confidence_scale2,22,7635713,3,Direct persuasion,Struggling to Regulate Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,t4_confidence_strengthen,24,7635713,3,Direct persuasion,Confidence in Changing Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_barriers_solutions,26,7635713,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_closing_summary,28,7635713,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_positives,2,60661224,2,Ambivalence,Struggling to Regulate Social Media Use
7,1.0,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,deepen_positives,4,60661224,2,Ambivalence,Unproductive and Prolonged Scrolling
7,1.0,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,followup_past_negatives,6,60661224,2,Ambivalence,Unproductive and Prolonged Scrolling
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_negatives,8,60661224,2,Ambivalence,Balancing Connection and Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,values_discrepancy,10,60661224,2,Ambivalence,Physical Strategies to Limit Phone Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,summary_understanding,12,60661224,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,first_scaling_question,14,60661224,2,Ambivalence,Struggling to Regulate Social Media Use
2,0.8944261044810182,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,importance_followup_higher,18,60661224,2,Ambivalence,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,imagine_consequences,20,60661224,2,Ambivalence,Struggling to Regulate Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,second_scaling_question,22,60661224,2,Ambivalence,Social Media Impact on Energy and Productivity
8,0.8707056062858298,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,confidence_followup_higher,26,60661224,2,Ambivalence,Self-Confidence in Behavior Change
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,strengths_past_success,28,60661224,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,30,60661224,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,32,60661224,2,Ambivalence,Struggling to Regulate Social Media Use
1,0.5309671109705144,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,review_interview,34,60661224,2,Ambivalence,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,wrap_up,36,60661224,2,Ambivalence,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_positives,2,11182037,2,Ambivalence,Balancing Connection and Social Media Use
0,0.9924738127599346,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_positives,4,11182037,2,Ambivalence,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,6,11182037,2,Ambivalence,Balancing Connection and Social Media Use
11,0.5070701170167304,posts - hate - news - people - post - bad - don like - read - positive - type,answer,deepen_negatives,8,11182037,2,Ambivalence,Negative Content and Ad Intrusion
11,0.3294343343835875,posts - hate - news - people - post - bad - don like - read - positive - type,answer,values_discrepancy,10,11182037,2,Ambivalence,Negative Content and Ad Intrusion
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,12,11182037,2,Ambivalence,Struggling to Regulate Social Media Use
11,0.5070701170167304,posts - hate - news - people - post - bad - don like - read - positive - type,answer,first_scaling_question,14,11182037,2,Ambivalence,Negative Content and Ad Intrusion
14,1.0,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,importance_followup_higher,18,11182037,2,Ambivalence,Affirming Importance and Priority
14,1.0,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,imagine_consequences,20,11182037,2,Ambivalence,Affirming Importance and Priority
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,22,11182037,2,Ambivalence,Struggling to Regulate Social Media Use
14,1.0,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,confidence_followup_higher,26,11182037,2,Ambivalence,Affirming Importance and Priority
14,1.0,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,strengths_past_success,28,11182037,2,Ambivalence,Affirming Importance and Priority
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,menu_of_choices_1,30,11182037,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,32,11182037,2,Ambivalence,Struggling to Regulate Social Media Use
22,1.0,limit - app - daily - phone - stick - help - using - ll - talking - willpower,answer,review_interview,34,11182037,2,Ambivalence,Setting Limits on Phone Use
0,0.8078960012779399,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,wrap_up,36,11182037,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_positives,2,9296004,2,Ambivalence,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_positives,4,9296004,2,Ambivalence,Balancing Connection and Social Media Use
0,0.9299118787639524,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,6,9296004,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_negatives,8,9296004,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_discrepancy,10,9296004,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,12,9296004,2,Ambivalence,Struggling to Regulate Social Media Use
16,0.8446103255889786,perfect - pretty - thoughts - experience - job - balance - change - feel - moment - definitely,answer,first_scaling_question,14,9296004,2,Ambivalence,Agreement with Summary Statements
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,importance_followup_higher,18,9296004,2,Ambivalence,Confidence in Changing Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,imagine_consequences,20,9296004,2,Ambivalence,Confidence in Changing Social Media Use
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,second_scaling_question,22,9296004,2,Ambivalence,Improving Focus and Productivity
8,0.9176891368779848,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,confidence_followup_higher,26,9296004,2,Ambivalence,Self-Confidence in Behavior Change
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,strengths_past_success,28,9296004,2,Ambivalence,Confidence in Changing Social Media Use
9,0.6126765048119284,difficult - health - job - didn - motivated - change - habits - school - self - cut,answer,menu_of_choices_1,30,9296004,2,Ambivalence,Challenges in Sustaining Personal Change
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,32,9296004,2,Ambivalence,Struggling to Regulate Social Media Use
11,0.479497474297932,posts - hate - news - people - post - bad - don like - read - positive - type,answer,review_interview,34,9296004,2,Ambivalence,Negative Content and Ad Intrusion
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,wrap_up,36,9296004,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,51862378,3,Direct persuasion,Struggling to Regulate Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_habits_map,4,51862378,3,Direct persuasion,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_direct_harms,6,51862378,3,Direct persuasion,Struggling to Regulate Social Media Use
2,0.4661358675061238,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,51862378,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_counter,10,51862378,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_importance_scale,12,51862378,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.9010450987587578,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_plan_or_benchmarks,16,51862378,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,51862378,3,Direct persuasion,Struggling to Regulate Social Media Use
1,0.8213341947294573,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_confidence_scale2,22,51862378,3,Direct persuasion,Physical Strategies to Limit Phone Use
17,1.0,ideas - think really - thought - mind - moment - don think - think - conscious - thoughts - clear,answer,t4_barriers_solutions,26,51862378,3,Direct persuasion,No Specific Thoughts or Ideas
1,0.967770486949066,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_closing_summary,28,51862378,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,0.8220554472385933,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,2,39656481,1,Change Talk,Balancing Connection and Social Media Use
7,0.2472307992616647,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,deepen_negative_impacts,4,39656481,1,Change Talk,Unproductive and Prolonged Scrolling
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,followup_2_past_negatives,6,39656481,1,Change Talk,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_future_vision,8,39656481,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,10,39656481,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,first_scaling_question,12,39656481,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,dig_deeper_first_scaling_question,16,39656481,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,second_scaling_question,18,39656481,1,Change Talk,Struggling to Regulate Social Media Use
6,0.8392240274862,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,ability_booster_strengths,22,39656481,1,Change Talk,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,confidence_past_success,24,39656481,1,Change Talk,Struggling to Regulate Social Media Use
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,menu_of_choices_1,26,39656481,1,Change Talk,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,28,39656481,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,review_interview,30,39656481,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,wrap_up,32,39656481,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_negatives,2,96041718,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_negative_impacts,4,96041718,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_2_past_negatives,6,96041718,1,Change Talk,Struggling to Regulate Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,values_future_vision,8,96041718,1,Change Talk,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,10,96041718,1,Change Talk,Struggling to Regulate Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,dig_deeper_first_scaling_question,16,96041718,1,Change Talk,Confidence in Changing Social Media Use
0,0.7056440690179705,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,second_scaling_question,18,96041718,1,Change Talk,Balancing Connection and Social Media Use
3,1.0,10 - important - reduce - mean - means - problem - don want - right - cut - goal,answer,ability_booster_strengths,22,96041718,1,Change Talk,Confidence in Changing Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,confidence_past_success,24,96041718,1,Change Talk,Balancing Connection and Social Media Use
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,menu_of_choices_1,26,96041718,1,Change Talk,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,action_step,28,96041718,1,Change Talk,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,review_interview,30,96041718,1,Change Talk,Struggling to Regulate Social Media Use
0,0.9856971186881112,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,wrap_up,32,96041718,1,Change Talk,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_reaction_relevance,2,19111570,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,19111570,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_direct_harms,6,19111570,3,Direct persuasion,Struggling to Regulate Social Media Use
2,0.5115120213400765,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,19111570,3,Direct persuasion,Social Media Impact on Energy and Productivity
17,1.0,ideas - think really - thought - mind - moment - don think - think - conscious - thoughts - clear,answer,t4_benefits_counter,10,19111570,3,Direct persuasion,No Specific Thoughts or Ideas
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_importance_scale,12,19111570,3,Direct persuasion,Improving Focus and Productivity
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,19111570,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,19111570,3,Direct persuasion,Struggling to Regulate Social Media Use
18,1.0,question - don know - know - thought - ideas - based - read - main - different - guess,answer,t4_confidence_scale2,22,19111570,3,Direct persuasion,Expressions of Uncertainty and Clarification
24,1.0,app - willpower - putting - help - idea - phone - aware - place - house - sort,answer,t4_barriers_solutions,26,19111570,3,Direct persuasion,Use of App Blockers for Control
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_closing_summary,28,19111570,3,Direct persuasion,Physical Strategies to Limit Phone Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,98275706,3,Direct persuasion,Struggling to Regulate Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_habits_map,4,98275706,3,Direct persuasion,Daily Timing of Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_direct_harms,6,98275706,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_ask,8,98275706,3,Direct persuasion,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_benefits_counter,10,98275706,3,Direct persuasion,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_importance_scale,12,98275706,3,Direct persuasion,Balancing Connection and Social Media Use
1,0.7392126935738604,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_plan_or_benchmarks,16,98275706,3,Direct persuasion,Physical Strategies to Limit Phone Use
19,1.0,weeks - break - minutes - plan - completely - work - difference - minute - cut - feels,answer,t4_commitment_rule,18,98275706,3,Direct persuasion,Preference for Gradual Social Media Reduction
5,0.998461349916613,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_enforcement,20,98275706,3,Direct persuasion,Daily Timing of Social Media Use
19,0.3445309726100684,weeks - break - minutes - plan - completely - work - difference - minute - cut - feels,answer,t4_confidence_scale2,22,98275706,3,Direct persuasion,Preference for Gradual Social Media Reduction
5,0.5824065095136882,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_barriers_solutions,26,98275706,3,Direct persuasion,Daily Timing of Social Media Use
24,1.0,app - willpower - putting - help - idea - phone - aware - place - house - sort,answer,t4_closing_summary,28,98275706,3,Direct persuasion,Use of App Blockers for Control
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,82887723,3,Direct persuasion,Struggling to Regulate Social Media Use
2,1.0,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_habits_map,4,82887723,3,Direct persuasion,Social Media Impact on Energy and Productivity
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_direct_harms,6,82887723,3,Direct persuasion,Daily Timing of Social Media Use
2,0.6198660530515029,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,82887723,3,Direct persuasion,Social Media Impact on Energy and Productivity
4,0.6018488899251215,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_benefits_counter,10,82887723,3,Direct persuasion,Improving Focus and Productivity
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_importance_scale,12,82887723,3,Direct persuasion,Improving Focus and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_plan_or_benchmarks,16,82887723,3,Direct persuasion,Struggling to Regulate Social Media Use
4,0.7242676378080001,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_commitment_rule,18,82887723,3,Direct persuasion,Improving Focus and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,82887723,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_confidence_scale2,22,82887723,3,Direct persuasion,Struggling to Regulate Social Media Use
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,t4_confidence_strengthen,24,82887723,3,Direct persuasion,Challenges in Changing Social Media Habits
1,0.8155242307216526,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,t4_barriers_solutions,26,82887723,3,Direct persuasion,Physical Strategies to Limit Phone Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_positives,2,12289411,2,Ambivalence,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_positives,4,12289411,2,Ambivalence,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,6,12289411,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_negatives,8,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_discrepancy,10,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,summary_understanding,12,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,first_scaling_question,14,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,importance_followup_higher,18,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,imagine_consequences,20,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
28,1.0,conversation - talking - stop - waste time - love - posts - pretty - guess - looking - don think,answer,second_scaling_question,22,12289411,2,Ambivalence,Managing Conversational Engagement
8,0.7743303096491996,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,confidence_followup_lower,24,12289411,2,Ambivalence,Self-Confidence in Behavior Change
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,confidence_followup_higher,26,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,strengths_past_success,28,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
8,0.3477604793453956,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,menu_of_choices_1,30,12289411,2,Ambivalence,Self-Confidence in Behavior Change
0,0.97329282898659,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,action_step,32,12289411,2,Ambivalence,Balancing Connection and Social Media Use
0,0.8299928748433719,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,review_interview,34,12289411,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,wrap_up,36,12289411,2,Ambivalence,Struggling to Regulate Social Media Use
0,0.6668169214361125,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_positives,2,20273028,2,Ambivalence,Balancing Connection and Social Media Use
0,0.6624022267406591,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,deepen_positives,4,20273028,2,Ambivalence,Balancing Connection and Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_negatives,6,20273028,2,Ambivalence,Balancing Connection and Social Media Use
17,1.0,ideas - think really - thought - mind - moment - don think - think - conscious - thoughts - clear,answer,deepen_negatives,8,20273028,2,Ambivalence,No Specific Thoughts or Ideas
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_discrepancy,10,20273028,2,Ambivalence,Struggling to Regulate Social Media Use
10,0.7102685757122758,app - willpower - phone - using - thing - mind - limit - days - use - think just,answer,summary_understanding,12,20273028,2,Ambivalence,App and Notification Use Management
16,1.0,perfect - pretty - thoughts - experience - job - balance - change - feel - moment - definitely,answer,first_scaling_question,14,20273028,2,Ambivalence,Agreement with Summary Statements
15,1.0,cut - reduce - evenings - improve - don feel - sleep - issue - help - spend time - family,answer,importance_followup_higher,18,20273028,2,Ambivalence,Gradual Reduction of Social Media Use
0,0.6892215713774131,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_reaction_relevance,2,81607188,3,Direct persuasion,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_habits_map,4,81607188,3,Direct persuasion,Struggling to Regulate Social Media Use
0,0.98374401885137,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,t4_direct_harms,6,81607188,3,Direct persuasion,Balancing Connection and Social Media Use
0,0.7426259072093764,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,followup_past_positives,2,78068821,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,deepen_positives,4,78068821,2,Ambivalence,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,followup_past_negatives,6,78068821,2,Ambivalence,Struggling to Regulate Social Media Use
7,0.2146432718545754,scrolling - end - waste - waste time - posts - attention - sleep - read - spend time - productive,answer,deepen_negatives,8,78068821,2,Ambivalence,Unproductive and Prolonged Scrolling
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,values_discrepancy,10,78068821,2,Ambivalence,Struggling to Regulate Social Media Use
0,1.0,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,summary_understanding,12,78068821,2,Ambivalence,Balancing Connection and Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,first_scaling_question,14,78068821,2,Ambivalence,Struggling to Regulate Social Media Use
1,1.0,phone - screen - minutes - limit - hour - app - hours - using - week - night,answer,importance_followup_higher,18,78068821,2,Ambivalence,Physical Strategies to Limit Phone Use
0,0.757031460158933,miss - friends - entertainment - people - life - live - social media - media - social - use,answer,imagine_consequences,20,78068821,2,Ambivalence,Balancing Connection and Social Media Use
4,0.8903081597254028,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,second_scaling_question,22,78068821,2,Ambivalence,Improving Focus and Productivity
8,0.8707056062858298,control - believe - mind - try - self - difficult - stick - effort - want - pretty,answer,confidence_followup_higher,26,78068821,2,Ambivalence,Self-Confidence in Behavior Change
14,0.8374292854636773,important - needs - life - care - thing - conscious - problems - feel like - attention - honestly,answer,strengths_past_success,28,78068821,2,Ambivalence,Affirming Importance and Priority
9,0.4175230305377291,difficult - health - job - didn - motivated - change - habits - school - self - cut,answer,menu_of_choices_1,30,78068821,2,Ambivalence,Challenges in Sustaining Personal Change
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_reaction_relevance,2,31420170,3,Direct persuasion,Struggling to Regulate Social Media Use
5,1.0,evenings - evening - morning - late - night - reading - sleep - home - school - hours,answer,t4_habits_map,4,31420170,3,Direct persuasion,Daily Timing of Social Media Use
13,1.0,youtube - videos - watching - minutes - hour - weeks - type - tv - useful - end,answer,t4_direct_harms,6,31420170,3,Direct persuasion,Managing YouTube Viewing Time
2,0.7607769124869591,makes - tired - sleep - productive - work - feel - energy - morning - things - health,answer,t4_benefits_ask,8,31420170,3,Direct persuasion,Social Media Impact on Energy and Productivity
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_benefits_counter,10,31420170,3,Direct persuasion,Struggling to Regulate Social Media Use
4,1.0,focus - productive - change - reading - work - spend time - health - changes - things like - energy,answer,t4_importance_scale,12,31420170,3,Direct persuasion,Improving Focus and Productivity
6,1.0,habit - habits - plan - change - stick - making - need - motivated - productive - improve,answer,t4_plan_or_benchmarks,16,31420170,3,Direct persuasion,Challenges in Changing Social Media Habits
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_commitment_rule,18,31420170,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_enforcement,20,31420170,3,Direct persuasion,Struggling to Regulate Social Media Use
-1,0.0,youtube - need - change - hours - help - doing - start - spend - use - phone,answer,t4_confidence_scale2,22,31420170,3,Direct persuasion,Struggling to Regulate Social Media Use
